RESPID,PHTYPE,economic_situation,registered_vote,likely_to_vote,approve_trump,approve_biden,trump_stamina,biden_stamina,optimistic,elec_enthusiasm,party,party_unaffiliated,political_leaning,education,age,age_bin,latino,race,gender,state,FINALWGT,STATEFIP,vote_choice_recoded,party_recoded,age_recoded,race_recoded,male,education_recoded,region,propensity,mrp_subgroup_estimate_se,prop_small,propensity_fix
17330,2,2,True,1.0,False,True,False,True,True,3.0,1,,3,8,38,,False,1,2,12,0.55696094076,12,0,1.0,2,1,False,3,3,0.4559406927141373,0.039194595384413,0.4092546370180767,0.4559406927141373
17398,2,1,True,1.0,False,False,False,True,True,1.0,3,2.0,3,8,67,,False,1,1,13,0.50132007965,13,0,3.0,3,1,True,3,3,0.5451203533209816,0.0404990786070361,0.4940945771976026,0.5451203533209816
17456,2,2,True,1.0,False,False,False,True,False,3.0,3,3.0,3,3,22,,False,1,2,51,1.1516738907,51,0,3.0,1,1,False,1,3,0.5549399506224104,0.0696848596049658,0.5334219750154965,0.5549399506224104
17494,1,2,True,1.0,False,False,False,True,True,9.0,2,,1,7,60,,False,1,1,51,0.55936766782,51,0,2.0,3,1,True,3,3,0.5345364979748635,0.0404990786070361,0.4940945771976026,0.5345364979748635
17545,2,2,True,1.0,False,True,False,True,True,1.0,2,,1,7,43,,False,1,2,42,0.606233761579999,42,0,2.0,2,1,False,3,1,0.3417688421057913,0.039194595384413,0.4092546370180767,0.3417688421057913
17547,1,3,True,1.0,True,False,True,False,True,3.0,1,,2,4,54,,False,1,1,36,1.17256331658,36,1,1.0,2,1,True,3,1,0.3731919369360893,0.040626894432691,0.5017550319222035,0.3731919369360893
17689,2,2,True,1.0,True,False,True,False,False,3.0,1,,2,2,44,,False,1,1,12,1.11950649372,12,1,1.0,2,1,True,1,3,0.6588874708386192,0.0578346671219618,0.6490764245733576,0.6588874708386192
17710,1,2,True,2.0,False,False,True,True,True,3.0,1,,1,8,74,,False,3,1,34,1.27783322034,34,0,1.0,3,3,True,3,1,0.257669416416055,0.1007567413430058,0.2929551263198037,0.257669416416055
17714,2,1,True,1.0,False,False,False,False,False,1.0,3,3.0,3,8,34,,False,2,1,13,0.653931158599999,13,0,3.0,1,2,True,3,3,0.1273028004952358,0.04167206136608,0.0983132717059409,0.1273028004952358
17765,2,1,True,1.0,False,True,False,True,False,1.0,2,,3,8,56,,True,1,1,12,0.757403543700001,12,0,2.0,3,4,True,3,3,0.4655481326508051,0.079589750723407,0.4295447375457845,0.4655481326508051
17887,2,2,True,1.0,False,False,False,True,True,1.0,2,,1,8,25,,False,3,2,12,1.76440226216,12,0,2.0,1,3,False,3,3,0.2697203557074472,0.0859946327305842,0.2102156445868293,0.2697203557074472
17925,1,2,True,1.0,False,True,False,True,True,1.0,3,2.0,3,3,61,,False,1,1,36,1.20916989805,36,0,3.0,3,1,True,1,1,0.4935516298721678,0.0534926909646688,0.6383140764053872,0.4935516298721678
18011,2,2,True,1.0,False,False,False,True,False,3.0,2,,3,7,46,,False,2,1,12,0.5425252303,12,0,2.0,2,2,True,3,3,0.1331793891148968,0.0448124559875541,0.113641149893248,0.1331793891148968
18090,2,3,True,1.0,False,False,True,False,True,1.0,3,1.0,2,8,31,,False,1,1,25,0.6567675185,25,1,3.0,1,1,True,3,1,0.2948902775331469,0.0503518404480937,0.4589593559582667,0.2948902775331469
18097,2,2,True,1.0,False,False,False,True,True,3.0,2,,2,7,63,,False,2,2,6,0.644522124400001,6,0,2.0,3,2,False,3,4,0.0505863577733282,0.0314726948325369,0.0768634545783466,0.0505863577733282
18117,2,2,True,1.0,False,False,False,True,True,1.0,3,3.0,1,7,54,,False,1,2,8,0.628742386449999,8,0,3.0,2,1,False,3,4,0.4248704741487389,0.039194595384413,0.4092546370180767,0.4248704741487389
18135,2,2,True,1.0,False,False,False,True,True,2.0,1,,3,7,63,,False,1,1,36,0.56376920922,36,0,1.0,3,1,True,3,1,0.3724183358334684,0.0404990786070361,0.4940945771976026,0.3724183358334684
18153,2,2,True,1.0,True,False,True,False,True,3.0,3,1.0,4,7,46,,False,1,2,51,0.5187381311,51,1,3.0,2,1,False,3,3,0.4503902352147687,0.039194595384413,0.4092546370180767,0.4503902352147687
18176,1,2,True,2.0,False,False,True,True,False,2.0,2,,3,3,61,,False,1,2,24,1.50110174956,24,1,2.0,3,1,False,1,3,0.3553029460827506,0.0561200944636819,0.5489726726016116,0.3553029460827506
18177,2,1,True,1.0,False,False,False,True,False,3.0,3,2.0,1,5,20,,False,3,1,50,3.21495504,50,0,3.0,1,3,True,3,1,0.2023103948410403,0.0974356802760953,0.2661093840543796,0.2023103948410403
18185,1,2,True,1.0,False,False,False,True,True,1.0,2,,1,7,66,,False,1,2,42,0.651849881080001,42,0,2.0,3,1,False,3,1,0.3409866427186349,0.0360106900661803,0.4017733184599421,0.3409866427186349
18221,2,1,True,1.0,False,False,False,True,True,3.0,1,,1,6,23,,False,3,1,17,3.30666015359999,17,0,1.0,1,3,True,3,2,0.2233972591293719,0.0974356802760953,0.2661093840543796,0.2233972591293719
18229,2,2,True,1.0,False,False,False,False,False,2.0,3,2.0,3,5,67,,False,1,2,17,0.932472837250001,17,0,3.0,3,1,False,3,2,0.314318766929538,0.0360106900661803,0.4017733184599421,0.314318766929538
18258,1,2,True,1.0,True,False,True,False,True,3.0,1,,2,8,87,,False,1,2,42,0.62725177236,42,1,1.0,3,1,False,3,1,0.3409866427186349,0.0360106900661803,0.4017733184599421,0.3409866427186349
18268,2,1,True,1.0,False,True,False,True,True,1.0,3,2.0,1,7,51,,False,9,2,47,0.573411825250001,47,0,3.0,2,9,False,3,3,0.6501439028484225,0.1230039301711664,0.4864516248744941,0.6501439028484225
18291,1,2,True,1.0,False,False,False,True,False,1.0,3,2.0,3,2,78,,False,1,2,23,1.3453270397,23,0,3.0,3,1,False,1,1,0.5437925757985477,0.0561200944636819,0.5489726726016116,0.5437925757985477
18337,2,2,True,1.0,False,False,False,True,True,3.0,2,,1,7,31,,False,1,1,8,0.848025293720001,8,0,2.0,1,1,True,3,4,0.4921296219141491,0.0503518404480937,0.4589593559582667,0.4921296219141491
18339,2,3,True,1.0,False,False,True,False,True,1.0,4,1.0,3,8,37,,False,1,2,29,0.5204702984,29,1,1.0,2,1,False,3,2,0.4785632470460366,0.039194595384413,0.4092546370180767,0.4785632470460366
18350,2,2,True,1.0,False,False,True,False,True,3.0,9,1.0,2,6,40,,False,1,1,17,0.769886294,17,1,1.0,2,1,True,3,2,0.3935542786204547,0.040626894432691,0.5017550319222035,0.3935542786204547
18355,2,2,True,1.0,False,True,False,True,True,3.0,2,,1,8,75,,False,1,1,6,0.55547847482,6,0,2.0,3,1,True,3,4,0.3670938980914957,0.0404990786070361,0.4940945771976026,0.3670938980914957
18364,2,3,True,1.0,True,False,True,False,True,1.0,1,,4,5,65,,False,1,1,24,0.939364449780002,24,1,1.0,3,1,True,3,3,0.3204342716734218,0.0404990786070361,0.4940945771976026,0.3204342716734218
18366,2,2,True,1.0,False,False,False,True,False,1.0,2,,3,9,42,,False,9,1,6,0.959756957519998,6,0,2.0,2,9,True,3,4,0.4392997375967189,0.1196344414230905,0.5615960989441215,0.4392997375967189
18438,2,3,True,1.0,True,False,True,False,True,3.0,3,2.0,3,8,34,,True,4,1,42,0.889286375899998,42,1,3.0,1,4,True,3,1,0.3377242628134933,0.0774964155730101,0.3959243556474406,0.3377242628134933
18447,2,1,True,1.0,False,False,False,False,False,1.0,4,9.0,1,7,22,,False,1,1,6,0.622689946899998,6,0,3.0,1,1,True,3,4,0.3520539847124997,0.0503518404480937,0.4589593559582667,0.3520539847124997
18467,2,2,True,1.0,False,True,False,True,True,1.0,2,,1,2,58,,False,1,1,8,1.56129319448,8,0,2.0,3,1,True,1,4,0.6270668757303673,0.0534926909646688,0.6383140764053872,0.6270668757303673
18468,2,1,True,1.0,False,False,False,True,False,2.0,2,,1,7,28,,False,1,2,6,0.773026992879998,6,0,2.0,1,1,False,3,4,0.2781885195304953,0.0491269541711467,0.3689259300784175,0.2781885195304953
18494,2,2,True,1.0,True,False,True,False,True,3.0,3,1.0,2,6,33,,False,1,1,30,1.64140957345,30,1,3.0,1,1,True,3,4,0.61451345143314,0.0503518404480937,0.4589593559582667,0.61451345143314
18509,2,1,True,1.0,False,False,False,True,True,1.0,2,,1,5,21,,False,1,1,34,1.58264803186,34,0,2.0,1,1,True,3,1,0.4084100845602063,0.0503518404480937,0.4589593559582667,0.4084100845602063
18513,2,1,True,1.0,False,False,False,True,True,3.0,4,1.0,2,8,55,,False,1,1,6,0.49783448215,6,1,1.0,3,1,True,3,4,0.3670938980914957,0.0404990786070361,0.4940945771976026,0.3670938980914957
18526,2,3,True,1.0,False,False,True,False,True,1.0,3,3.0,3,8,33,,False,1,1,55,0.62914356385,55,1,3.0,1,1,True,3,2,0.5041666090376143,0.0503518404480937,0.4589593559582667,0.5041666090376143
18549,2,2,True,1.0,False,False,False,True,True,2.0,3,2.0,3,7,50,,True,1,1,6,0.626913288749999,6,0,3.0,2,4,True,3,4,0.302054782413266,0.0772709396529376,0.4368002123547066,0.302054782413266
18575,2,2,True,3.0,False,False,True,False,True,3.0,4,2.0,2,7,27,,False,1,1,17,0.62914356385,17,1,2.0,1,1,True,3,2,0.3773556127477209,0.0503518404480937,0.4589593559582667,0.3773556127477209
18590,2,3,True,1.0,False,False,True,False,False,1.0,4,1.0,4,8,43,,True,3,2,9,0.735678106650003,9,1,1.0,2,4,False,3,1,0.2430528920310365,0.0747412700957758,0.3549324737949213,0.2430528920310365
18600,2,3,True,1.0,False,True,True,True,True,3.0,2,,4,3,48,,False,2,2,28,1.34990406718,28,0,2.0,2,2,False,1,3,0.1841247852786831,0.0667133938188161,0.1489889958702193,0.1841247852786831
18608,2,1,True,1.0,False,True,False,True,True,1.0,2,,3,3,55,,False,2,1,21,1.34335238738,21,0,2.0,3,2,True,1,3,0.197021123851136,0.0757416998767623,0.1962305673010076,0.197021123851136
18612,2,2,True,1.0,False,False,True,False,False,3.0,3,1.0,2,5,44,,False,1,1,48,0.883541557749999,48,1,3.0,2,1,True,3,3,0.6229298669181195,0.040626894432691,0.5017550319222035,0.6229298669181195
18614,2,2,True,1.0,False,False,False,True,True,3.0,3,2.0,1,7,71,,False,1,1,15,0.49783448215,15,0,3.0,3,1,True,3,4,0.3907676672666647,0.0404990786070361,0.4940945771976026,0.3907676672666647
18636,2,3,True,1.0,False,False,True,True,True,3.0,3,1.0,2,6,25,,True,4,1,6,1.82092577435,6,1,3.0,1,4,True,3,4,0.2877418876971203,0.0774964155730101,0.3959243556474406,0.2877418876971203
18645,1,2,True,1.0,False,False,False,True,True,3.0,2,,2,3,62,,False,1,2,36,1.50110174956,36,0,2.0,3,1,False,1,1,0.4092372532002793,0.0561200944636819,0.5489726726016116,0.4092372532002793
18652,2,1,True,1.0,False,False,False,True,False,1.0,3,2.0,1,7,50,,False,1,1,15,0.46299628165,15,0,3.0,2,1,True,3,4,0.3915424399693455,0.040626894432691,0.5017550319222035,0.3915424399693455
18670,2,3,True,1.0,False,False,False,True,True,3.0,3,2.0,3,7,50,,False,2,1,39,0.48784904355,39,0,3.0,2,2,True,3,2,0.140459268104071,0.0448124559875541,0.113641149893248,0.140459268104071
18671,2,2,True,1.0,False,False,True,False,False,3.0,3,1.0,4,6,38,,False,1,1,25,0.763505380299999,25,1,3.0,2,1,True,3,1,0.3092806506197744,0.040626894432691,0.5017550319222035,0.3092806506197744
18680,2,3,True,1.0,True,False,True,False,True,3.0,1,,4,4,33,,False,1,1,26,1.11509872998,26,1,1.0,1,1,True,3,2,0.5097715482970256,0.0503518404480937,0.4589593559582667,0.5097715482970256
18692,2,1,True,2.0,False,True,False,True,True,1.0,2,,1,7,42,,False,2,1,17,0.54433682754,17,0,2.0,2,2,True,3,2,0.0780119813459667,0.0448124559875541,0.113641149893248,0.0780119813459667
18707,2,2,True,1.0,False,False,False,True,True,3.0,2,,1,8,71,,False,1,1,9,0.58587780566,9,0,2.0,3,1,True,3,1,0.3763564569018858,0.0404990786070361,0.4940945771976026,0.3763564569018858
18713,2,2,True,1.0,True,False,True,False,True,1.0,1,,4,5,61,,False,1,1,17,0.8998543326,17,1,1.0,3,1,True,3,2,0.3928122086866917,0.0404990786070361,0.4940945771976026,0.3928122086866917
18715,2,2,True,1.0,False,False,False,False,False,2.0,2,,3,7,99,2.0,False,2,2,42,0.632222823559998,42,0,2.0,3,2,False,3,1,0.0635714888324137,0.0314726948325369,0.0768634545783466,0.0635714888324137
18718,2,1,True,1.0,False,False,False,True,True,3.0,3,3.0,3,5,43,,False,2,1,9,0.796236629,9,0,3.0,2,2,True,3,1,0.0734675483290708,0.0448124559875541,0.113641149893248,0.0734675483290708
18763,2,2,True,1.0,False,False,False,True,True,1.0,3,3.0,3,7,45,,False,9,1,6,0.511794925,6,0,3.0,2,9,True,3,4,0.4392997375967189,0.1196344414230905,0.5615960989441215,0.4392997375967189
18773,2,2,True,1.0,False,True,False,True,True,3.0,2,,3,8,74,,False,1,2,36,0.651849881080001,36,0,2.0,3,1,False,3,1,0.2960016146071869,0.0360106900661803,0.4017733184599421,0.2960016146071869
18799,2,3,True,1.0,False,False,True,False,True,1.0,3,1.0,2,7,31,,False,1,1,26,0.62914356385,26,1,3.0,1,1,True,3,2,0.5097715482970256,0.0503518404480937,0.4589593559582667,0.5097715482970256
18848,2,2,True,1.0,False,True,False,True,True,1.0,2,,2,7,64,,True,1,2,48,1.02139197934,48,0,2.0,3,4,False,3,3,0.4632120778211904,0.0769561011276889,0.3483251919970561,0.4632120778211904
18868,2,2,True,1.0,False,True,False,True,True,1.0,2,,3,7,50,,False,1,2,25,0.606233761579999,25,0,2.0,2,1,False,3,1,0.2416619781202497,0.039194595384413,0.4092546370180767,0.2416619781202497
18889,2,2,True,1.0,False,False,False,False,False,2.0,3,2.0,1,8,28,,False,1,1,26,0.62914356385,26,0,3.0,1,1,True,3,2,0.5097715482970256,0.0503518404480937,0.4589593559582667,0.5097715482970256
18895,2,2,True,1.0,False,False,False,True,True,3.0,2,,1,8,35,,False,1,2,36,0.606233761579999,36,0,2.0,2,1,False,3,1,0.2967990850981584,0.039194595384413,0.4092546370180767,0.2967990850981584
18897,2,2,True,1.0,False,False,True,False,True,3.0,3,1.0,2,7,49,,False,1,1,17,0.4677948181,17,1,3.0,2,1,True,3,2,0.3935542786204547,0.040626894432691,0.5017550319222035,0.3935542786204547
18912,1,9,True,1.0,False,False,True,False,False,2.0,1,,2,7,55,,False,1,2,36,0.62725177236,36,1,1.0,3,1,False,3,1,0.2960016146071869,0.0360106900661803,0.4017733184599421,0.2960016146071869
18959,2,1,True,1.0,False,False,False,True,False,3.0,2,,1,8,72,,False,1,2,6,0.61802746998,6,0,2.0,3,1,False,3,4,0.29114562988926,0.0360106900661803,0.4017733184599421,0.29114562988926
18961,2,2,True,1.0,False,True,False,True,False,1.0,2,,1,3,55,,False,2,1,45,1.34335238738,45,0,2.0,3,2,True,1,3,0.2730450072540777,0.0757416998767623,0.1962305673010076,0.2730450072540777
18969,2,1,True,1.0,False,False,False,False,False,2.0,4,2.0,1,7,23,,False,1,2,42,0.730722046899998,42,0,2.0,1,1,False,3,1,0.3268758978511464,0.0491269541711467,0.3689259300784175,0.3268758978511464
18996,2,1,True,2.0,False,False,False,False,True,3.0,3,2.0,3,3,25,,True,1,1,19,1.4062635737,19,0,3.0,1,4,True,1,2,0.5511435319383804,0.1231106881384675,0.4595839232690282,0.5511435319383804
19013,2,2,True,1.0,False,True,False,True,True,1.0,2,,3,7,60,,False,2,2,6,0.644522124400001,6,0,2.0,3,2,False,3,4,0.0505863577733282,0.0314726948325369,0.0768634545783466,0.0505863577733282
19026,2,1,True,1.0,False,True,False,True,True,1.0,2,,3,3,59,,False,1,2,21,1.43317902928,21,0,2.0,3,1,False,1,3,0.5707560638647934,0.0561200944636819,0.5489726726016116,0.5707560638647934
19105,2,2,True,1.0,False,False,False,True,False,3.0,2,,1,8,36,,False,3,1,6,1.1709344537,6,0,2.0,2,3,True,3,4,0.2160308748966798,0.102035583125416,0.2990853678244126,0.2160308748966798
19112,1,2,True,1.0,False,False,True,False,True,1.0,1,,2,8,54,,False,1,2,34,0.583357015859998,34,1,1.0,2,1,False,3,1,0.344059027866999,0.039194595384413,0.4092546370180767,0.344059027866999
19125,2,2,True,1.0,False,False,False,True,False,1.0,2,,3,8,40,,False,1,2,17,0.58073528032,17,0,2.0,2,1,False,3,2,0.3150445017891972,0.039194595384413,0.4092546370180767,0.3150445017891972
19131,2,3,True,1.0,True,False,True,False,True,3.0,1,,2,5,51,,False,1,2,19,0.873709995539998,19,1,1.0,2,1,False,3,2,0.4364085000163016,0.039194595384413,0.4092546370180767,0.4364085000163016
19155,2,2,True,1.0,False,False,True,False,True,1.0,1,,4,5,25,,False,1,1,6,1.44390571986,6,1,1.0,1,1,True,3,4,0.3520539847124997,0.0503518404480937,0.4589593559582667,0.3520539847124997
19173,1,2,True,1.0,False,False,False,True,True,1.0,2,,1,7,68,,False,1,1,27,0.56123550548,27,0,2.0,3,1,True,3,2,0.428825201564269,0.0404990786070361,0.4940945771976026,0.428825201564269
19180,1,3,True,1.0,False,False,False,True,False,3.0,2,,4,3,80,,False,1,2,20,1.4379646929,20,0,2.0,3,1,False,1,2,0.7021612316720062,0.0561200944636819,0.5489726726016116,0.7021612316720062
19184,2,2,True,2.0,False,False,True,False,False,3.0,1,,1,5,29,,True,3,2,6,2.17525088514,6,1,1.0,1,4,False,3,4,0.2233317621310605,0.0738819762987432,0.3176068230824714,0.2233317621310605
19188,2,2,True,1.0,False,False,False,True,False,1.0,4,3.0,3,6,36,,False,2,2,6,0.839929598049998,6,0,3.0,2,2,False,3,4,0.0509112995575509,0.0322803864060858,0.0790572171433126,0.0509112995575509
19191,2,3,True,2.0,True,False,True,True,True,3.0,1,,4,2,33,,False,2,1,22,1.15903244742,22,1,1.0,1,2,True,1,3,0.2124983481858797,0.0767829682351089,0.1879762443681596,0.2124983481858797
19204,2,3,True,1.0,False,False,False,False,True,3.0,4,2.0,1,7,37,,False,1,1,42,0.4883343957,42,0,2.0,2,1,True,3,1,0.4223256932793138,0.040626894432691,0.5017550319222035,0.4223256932793138
19218,1,3,True,1.0,False,False,True,False,True,3.0,1,,3,7,68,,False,1,2,19,0.600869263259999,19,1,1.0,3,1,False,3,2,0.4355891862687576,0.0360106900661803,0.4017733184599421,0.4355891862687576
19231,2,1,True,1.0,False,False,False,True,False,3.0,4,2.0,1,8,34,,False,1,1,47,0.627049722049998,47,0,2.0,1,1,True,3,3,0.6525353218713726,0.0503518404480937,0.4589593559582667,0.6525353218713726
19247,2,2,True,2.0,False,False,False,False,False,3.0,3,2.0,3,7,45,,False,1,2,16,0.628742386449999,16,0,3.0,2,1,False,3,4,0.636500658149083,0.039194595384413,0.4092546370180767,0.636500658149083
19283,1,2,True,2.0,False,False,True,False,False,2.0,1,,3,7,59,,False,1,2,29,0.600869263259999,29,1,1.0,3,1,False,3,2,0.4778209488468953,0.0360106900661803,0.4017733184599421,0.4778209488468953
19397,2,2,True,1.0,True,False,True,False,True,1.0,1,,2,3,86,,False,1,2,21,1.37909680176,21,1,1.0,3,1,False,1,3,0.5707560638647934,0.0561200944636819,0.5489726726016116,0.5707560638647934
19402,2,1,True,1.0,False,False,True,False,False,1.0,3,1.0,1,7,99,2.0,False,3,1,15,1.04942238775,15,1,3.0,3,3,True,3,4,0.2327280169315617,0.1007567413430058,0.2929551263198037,0.2327280169315617
19410,1,3,True,1.0,False,False,False,False,True,3.0,2,,1,7,23,,False,1,1,39,0.70199176598,39,0,2.0,1,1,True,3,2,0.5398307395530444,0.0503518404480937,0.4589593559582667,0.5398307395530444
19412,1,2,True,1.0,False,False,True,False,True,1.0,1,,4,5,62,,False,1,1,39,0.8998543326,39,1,1.0,3,1,True,3,2,0.5562516884514718,0.0404990786070361,0.4940945771976026,0.5562516884514718
19447,1,2,True,1.0,False,False,False,True,True,1.0,3,2.0,1,8,67,,False,1,2,55,0.55963313735,55,0,3.0,3,1,False,3,2,0.4350212159184688,0.0360106900661803,0.4017733184599421,0.4350212159184688
19458,1,2,True,1.0,True,False,True,False,True,1.0,1,,3,7,83,,False,1,2,18,0.600869263259999,18,1,1.0,3,1,False,3,2,0.4708743559337615,0.0360106900661803,0.4017733184599421,0.4708743559337615
19469,2,3,True,1.0,True,False,True,False,True,1.0,1,,4,4,50,,False,1,1,18,1.12324474374,18,1,1.0,2,1,True,3,2,0.5573732765932292,0.040626894432691,0.5017550319222035,0.5573732765932292
19474,1,1,True,1.0,False,False,False,True,True,1.0,3,3.0,3,5,75,,False,1,1,29,0.8380996235,29,0,3.0,3,1,True,3,2,0.5602424213132177,0.0404990786070361,0.4940945771976026,0.5602424213132177
19495,1,2,True,1.0,True,False,True,False,False,3.0,1,,4,6,89,,False,1,2,55,1.0011813621,55,1,1.0,3,1,False,3,2,0.4350212159184688,0.0360106900661803,0.4017733184599421,0.4350212159184688
19506,1,2,True,1.0,False,True,False,True,True,3.0,2,,3,8,68,,False,1,2,26,0.624432763780002,26,0,2.0,3,1,False,3,2,0.441404814922381,0.0360106900661803,0.4017733184599421,0.441404814922381
19623,2,2,True,1.0,False,False,False,True,False,2.0,4,2.0,1,5,35,,False,2,1,17,0.762746536449999,17,0,2.0,2,2,True,3,2,0.0780119813459667,0.0448124559875541,0.113641149893248,0.0780119813459667
19627,2,2,True,2.0,False,False,False,True,False,2.0,3,2.0,1,8,35,,False,1,2,48,0.628742386449999,48,0,3.0,2,1,False,3,3,0.5394033872886684,0.039194595384413,0.4092546370180767,0.5394033872886684
19710,1,2,True,1.0,False,False,True,False,True,3.0,2,,4,7,49,,False,1,2,31,0.58073528032,31,1,2.0,2,1,False,3,2,0.5923263941118226,0.039194595384413,0.4092546370180767,0.5923263941118226
19732,2,2,True,1.0,False,False,False,True,False,1.0,2,,1,3,47,,False,1,2,19,1.29873526382,19,0,2.0,2,1,False,1,2,0.5589860047073223,0.0632724964544724,0.5607102200935249,0.5589860047073223
19743,2,2,True,1.0,True,False,True,False,True,1.0,1,,4,5,39,,False,1,1,48,0.948644619899998,48,1,1.0,2,1,True,3,3,0.6229298669181195,0.040626894432691,0.5017550319222035,0.6229298669181195
19769,2,2,True,1.0,False,False,True,False,False,3.0,1,,2,8,29,,False,9,2,8,1.00360341126,8,1,1.0,1,9,False,3,4,0.4785349846433404,0.1265939724104976,0.446266224758316,0.4785349846433404
19834,2,2,True,1.0,True,False,True,True,True,1.0,1,,4,3,42,,False,1,1,28,1.11950649372,28,1,1.0,2,1,True,1,3,0.6917367630441723,0.0578346671219618,0.6490764245733576,0.6917367630441723
19840,1,2,True,1.0,False,False,False,True,False,3.0,4,2.0,2,5,41,,False,1,2,29,0.813749505650003,29,0,2.0,2,1,False,3,2,0.4785632470460366,0.039194595384413,0.4092546370180767,0.4785632470460366
19877,1,3,True,1.0,False,False,True,False,True,3.0,1,,3,5,51,,False,1,1,55,0.785284019879998,55,1,1.0,2,1,True,3,2,0.5214499879826184,0.040626894432691,0.5017550319222035,0.5214499879826184
19948,2,2,True,1.0,False,False,False,False,False,2.0,4,2.0,1,5,25,,False,1,1,1,1.3542298925,1,0,2.0,1,1,True,3,3,0.646978185850862,0.0503518404480937,0.4589593559582667,0.646978185850862
20039,2,2,True,1.0,False,True,False,True,True,1.0,2,,1,6,53,,False,1,2,17,0.907973132619999,17,0,2.0,2,1,False,3,2,0.3150445017891972,0.039194595384413,0.4092546370180767,0.3150445017891972
20060,1,2,True,1.0,False,True,False,True,False,3.0,2,,3,7,35,,False,1,1,27,0.52196053388,27,0,2.0,2,1,True,3,2,0.4295749364305778,0.040626894432691,0.5017550319222035,0.4295749364305778
20127,2,2,True,1.0,False,False,False,True,True,3.0,2,,3,7,24,,False,2,1,28,0.729649503279999,28,0,2.0,1,2,True,3,3,0.1543139093634016,0.04167206136608,0.0983132717059409,0.1543139093634016
20148,1,1,True,1.0,False,True,False,True,True,1.0,2,,3,6,50,,False,2,2,17,0.9468976714,17,0,2.0,2,2,False,3,2,0.0565407802953305,0.0322803864060858,0.0790572171433126,0.0565407802953305
20250,2,2,True,1.0,True,False,True,False,True,3.0,3,1.0,4,4,49,,False,1,1,19,1.04615932015,19,1,3.0,2,1,True,3,2,0.5218968314378791,0.040626894432691,0.5017550319222035,0.5218968314378791
20373,2,2,True,1.0,False,False,False,True,True,3.0,2,,1,7,49,,False,1,1,48,0.63054263134,48,0,2.0,2,1,True,3,3,0.6229298669181195,0.040626894432691,0.5017550319222035,0.6229298669181195
20374,2,3,True,1.0,True,False,True,False,True,1.0,1,,4,7,52,,False,1,1,1,0.50059233396,1,1,1.0,2,1,True,3,3,0.662833898417016,0.040626894432691,0.5017550319222035,0.662833898417016
20396,2,3,True,1.0,False,False,True,False,False,1.0,3,1.0,3,3,29,,False,1,1,22,1.03511589315,22,1,3.0,1,1,True,1,3,0.673645599963921,0.0649377019640003,0.6232752821548939,0.673645599963921
20480,1,2,True,1.0,False,False,True,False,False,1.0,1,,4,7,52,,False,1,2,1,0.55696094076,1,1,1.0,2,1,False,3,3,0.5831583536786364,0.039194595384413,0.4092546370180767,0.5831583536786364
20514,2,3,True,1.0,False,False,True,False,False,2.0,3,1.0,2,3,43,,False,1,1,46,1.04615932015,46,1,3.0,2,1,True,1,2,0.7600581660243655,0.0578346671219618,0.6490764245733576,0.7600581660243655
20516,2,3,True,1.0,False,False,True,False,True,3.0,1,,2,3,20,,True,9,1,48,1.82398004357999,48,1,1.0,1,4,True,1,3,0.6487774798900053,0.1231106881384675,0.4595839232690282,0.6487774798900053
20573,1,2,True,1.0,False,False,False,True,True,3.0,2,,2,5,61,,False,2,2,47,1.08143575142,47,0,2.0,3,2,False,3,3,0.1590960779538467,0.0314726948325369,0.0768634545783466,0.1590960779538467
20602,2,1,True,1.0,False,True,False,True,True,1.0,3,2.0,1,8,53,,False,1,2,35,0.628742386449999,35,0,3.0,2,1,False,3,4,0.336055338098239,0.039194595384413,0.4092546370180767,0.336055338098239
20610,2,1,True,1.0,False,False,False,True,False,3.0,2,,1,7,30,,True,9,2,36,1.1039882298,36,0,2.0,1,4,False,3,1,0.2278290098093536,0.0738819762987432,0.3176068230824714,0.2278290098093536
20611,1,2,True,1.0,False,False,True,False,False,2.0,1,,3,8,58,,False,1,2,1,0.59886952164,1,1,1.0,3,1,False,3,3,0.582295045703169,0.0360106900661803,0.4017733184599421,0.582295045703169
20621,1,1,True,1.0,False,True,True,True,False,2.0,3,2.0,3,5,49,,False,1,1,48,0.883541557749999,48,1,3.0,2,1,True,3,3,0.6229298669181195,0.040626894432691,0.5017550319222035,0.6229298669181195
20631,2,3,True,1.0,True,False,True,False,True,1.0,3,1.0,3,5,70,,False,1,1,6,0.829502581400001,6,1,3.0,3,1,True,3,4,0.3670938980914957,0.0404990786070361,0.4940945771976026,0.3670938980914957
20641,2,2,True,1.0,False,False,False,True,True,1.0,3,2.0,2,7,46,,True,2,2,32,0.851339358349997,32,0,3.0,2,4,False,3,4,0.3738801933052777,0.0747412700957758,0.3549324737949213,0.3738801933052777
20669,1,1,True,1.0,False,False,False,True,False,2.0,3,3.0,3,3,63,,False,1,2,53,1.2755223108,53,0,3.0,3,1,False,1,4,0.4651179620714727,0.0561200944636819,0.5489726726016116,0.4651179620714727
20671,2,2,True,1.0,False,False,False,True,True,3.0,4,2.0,1,7,32,,False,2,2,47,0.7275663008,47,0,2.0,1,2,False,3,3,0.1509724749057688,0.0299447292228371,0.0680827394291932,0.1509724749057688
